"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Color","CCT (K)","Flux @ 85°C, Current - Test","Flux @ 25°C, Current - Test","Current - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","CRI (Color Rendering Index)","Current - Max","Viewing Angle","Mounting Type","Package / Case"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMLB.pdf","http://media.digikey.com/Photos/Cree%20Photos/ML-B.jpg","MLBAWT-A1-0000-000WE7DKR-ND","MLBAWT-A1-0000-000WE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",1727,0,"Calculate",2000,1,"Digi-Reel®","XLamp® ML-B","White, Warm","3000K","-","27 lm (24 lm ~ 31 lm)","80mA","3.3V","102 lm/W","80 (Typ)","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW8Q2PA.pdf","http://media.digikey.com/Photos/Seoul%20Semi/Acrich%20Series%20PKG%204-SMD%20Flat%20Leads.jpg","897-1061-1-ND","STW8Q2PA-S5/T5/U0-DA","Seoul Semiconductor Inc.","LED ACRICH NEU WHITE 4500K 4SMD",11514,0,"0.56668",2000,1,"Cut Tape (CT)","Acrich","White, Neutral","4500K (4200K ~ 4700K)","-","30 lm, 33 lm, 34 lm","100mA","3.2V","94 lm/W, 103 lm/W, 106 lm/W","80","160mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.seoulsemicon.com/_upload/Goods_Spec/STW8Q2PA.pdf","http://media.digikey.com/Photos/Seoul%20Semi/Acrich%20Series%20PKG%204-SMD%20Flat%20Leads.jpg","897-1061-6-ND","STW8Q2PA-S5/T5/U0-DA","Seoul Semiconductor Inc.","LED ACRICH NEU WHITE 4500K 4SMD",11514,0,"Calculate",2000,1,"Digi-Reel®","Acrich","White, Neutral","4500K (4200K ~ 4700K)","-","30 lm, 33 lm, 34 lm","100mA","3.2V","94 lm/W, 103 lm/W, 106 lm/W","80","160mA","120°","Surface Mount","4-SMD, Flat Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0001E7TR-ND","MLEAWT-A1-R250-0001E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",31750,0,"0.46290",2000,250,"Tape & Reel (TR)","XLamp® ML-E","White, Warm","3000K (2850K ~ 3250K)","34 lm","38 lm (35 lm ~ 40 lm)","150mA","3.2V","79 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0001E7CT-ND","MLEAWT-A1-R250-0001E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",32136,0,"0.78990",2000,1,"Cut Tape (CT)","XLamp® ML-E","White, Warm","3000K (2850K ~ 3250K)","34 lm","38 lm (35 lm ~ 40 lm)","150mA","3.2V","79 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0001E7DKR-ND","MLEAWT-A1-R250-0001E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",32136,0,"Calculate",2000,1,"Digi-Reel®","XLamp® ML-E","White, Warm","3000K (2850K ~ 3250K)","34 lm","38 lm (35 lm ~ 40 lm)","150mA","3.2V","79 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLESWT-A1-0000-0002E7TR-ND","MLESWT-A1-0000-0002E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",5600,0,"0.55249",2800,1400,"Tape & Reel (TR)","XLamp® ML-E","White, Warm","3000K (2850K ~ 3250K)","39 lm","43 lm (40 lm ~ 46 lm)","50mA","9.6V","90 lm/W","80","167mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLESWT-A1-0000-0002E7CT-ND","MLESWT-A1-0000-0002E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",6161,0,"0.79440",2000,1,"Cut Tape (CT)","XLamp® ML-E","White, Warm","3000K (2850K ~ 3250K)","39 lm","43 lm (40 lm ~ 46 lm)","50mA","9.6V","90 lm/W","80","167mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLESWT-A1-0000-0002E7DKR-ND","MLESWT-A1-0000-0002E7","Cree Inc.","LED XLAMP WARM WHITE 3000K 4SMD",6161,0,"Calculate",2000,1,"Digi-Reel®","XLamp® ML-E","White, Warm","3000K (2850K ~ 3250K)","39 lm","43 lm (40 lm ~ 46 lm)","50mA","9.6V","90 lm/W","80","167mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1069-2-ND","SMLK18WBJCW1","Rohm Semiconductor","LED SML COOL WHITE 8000K 4SMD",4000,0,"0.63552",2000,2000,"Tape & Reel (TR)","SML","White, Cool","8000K","-","21 lm (Typ)","90mA","3.9V","60 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1069-1-ND","SMLK18WBJCW1","Rohm Semiconductor","LED SML COOL WHITE 8000K 4SMD",4359,0,"0.76453",2000,1,"Cut Tape (CT)","SML","White, Cool","8000K","-","21 lm (Typ)","90mA","3.9V","60 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1069-6-ND","SMLK18WBJCW1","Rohm Semiconductor","LED SML COOL WHITE 8000K 4SMD",4359,0,"Calculate",2000,1,"Digi-Reel®","SML","White, Cool","8000K","-","21 lm (Typ)","90mA","3.9V","60 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0003E5TR-ND","MLEAWT-A1-R250-0003E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 4SMD",1250,0,"0.55249",2000,250,"Tape & Reel (TR)","XLamp® ML-E","White, Neutral","4000K (3750K ~ 4250K)","44 lm","49 lm (46 lm ~ 52 lm)","150mA","3.2V","102 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0003E5CT-ND","MLEAWT-A1-R250-0003E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 4SMD",1261,0,"0.96160",2000,1,"Cut Tape (CT)","XLamp® ML-E","White, Neutral","4000K (3750K ~ 4250K)","44 lm","49 lm (46 lm ~ 52 lm)","150mA","3.2V","102 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0003E5DKR-ND","MLEAWT-A1-R250-0003E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 4SMD",1261,0,"Calculate",2000,1,"Digi-Reel®","XLamp® ML-E","White, Neutral","4000K (3750K ~ 4250K)","44 lm","49 lm (46 lm ~ 52 lm)","150mA","3.2V","102 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.optekinc.com/datasheets/OVS5MABCR4.pdf","http://media.digikey.com/photos/TT%20Electronics-Optek%20Photos/OVS5MWWBCR4.jpg","365-1548-2-ND","OVS5MWWBCR4","TT Electronics/Optek Technology","LED WARM WHITE 2SMD",5000,0,"0.68688",2000,1000,"Tape & Reel (TR)","-","White, Warm","-","-","32 lm (24 lm ~ 40 lm)","150mA","3.6V","59 lm/W","-","180mA","120°","Surface Mount","2-SMD, No Lead"
"http://www.optekinc.com/datasheets/OVS5MABCR4.pdf","http://media.digikey.com/photos/TT%20Electronics-Optek%20Photos/OVS5MWWBCR4.jpg","365-1548-1-ND","OVS5MWWBCR4","TT Electronics/Optek Technology","LED WARM WHITE 2SMD",5692,0,"0.76454",2000,1,"Cut Tape (CT)","-","White, Warm","-","-","32 lm (24 lm ~ 40 lm)","150mA","3.6V","59 lm/W","-","180mA","120°","Surface Mount","2-SMD, No Lead"
"http://www.optekinc.com/datasheets/OVS5MABCR4.pdf","http://media.digikey.com/photos/TT%20Electronics-Optek%20Photos/OVS5MWWBCR4.jpg","365-1548-6-ND","OVS5MWWBCR4","TT Electronics/Optek Technology","LED WARM WHITE 2SMD",5692,0,"Calculate",2000,1,"Digi-Reel®","-","White, Warm","-","-","32 lm (24 lm ~ 40 lm)","150mA","3.6V","59 lm/W","-","180mA","120°","Surface Mount","2-SMD, No Lead"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1068-2-ND","SMLK18WBJBW1","Rohm Semiconductor","LED SML WARM WHITE 3000K 4SMD",2000,0,"0.69510",2000,2000,"Tape & Reel (TR)","SML","White, Warm","3000K","-","16 lm (Typ)","90mA","3.9V","46 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1068-1-ND","SMLK18WBJBW1","Rohm Semiconductor","LED SML WARM WHITE 3000K 4SMD",3831,0,"0.83621",2000,1,"Cut Tape (CT)","SML","White, Warm","3000K","-","16 lm (Typ)","90mA","3.9V","46 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1068-6-ND","SMLK18WBJBW1","Rohm Semiconductor","LED SML WARM WHITE 3000K 4SMD",3831,0,"Calculate",2000,1,"Digi-Reel®","SML","White, Warm","3000K","-","16 lm (Typ)","90mA","3.9V","46 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMLC.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp%20ML-C.jpg","MLCSWT-A1-0000-000XE1TR-ND","MLCSWT-A1-0000-000XE1","Cree Inc.","LED XLAMP COOL WHITE 6500K 4SMD",1400,0,"0.71078",2800,1400,"Tape & Reel (TR)","XLamp® ML-C","White, Cool","6500K","-","29 lm (27 lm ~ 31 lm)","50mA","6.4V","91 lm/W","75 (Typ)","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMLC.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp%20ML-C.jpg","MLCSWT-A1-0000-000XE1CT-ND","MLCSWT-A1-0000-000XE1","Cree Inc.","LED XLAMP COOL WHITE 6500K 4SMD",2223,0,"0.79440",2000,1,"Cut Tape (CT)","XLamp® ML-C","White, Cool","6500K","-","29 lm (27 lm ~ 31 lm)","50mA","6.4V","91 lm/W","75 (Typ)","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMLC.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp%20ML-C.jpg","MLCSWT-A1-0000-000XE1DKR-ND","MLCSWT-A1-0000-000XE1","Cree Inc.","LED XLAMP COOL WHITE 6500K 4SMD",2223,0,"Calculate",2000,1,"Digi-Reel®","XLamp® ML-C","White, Cool","6500K","-","29 lm (27 lm ~ 31 lm)","50mA","6.4V","91 lm/W","75 (Typ)","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201502/Data_Sheet_LH351B_Rev.4.2a.pdf","http://media.digikey.com/Photos/Samsung%20Photos/LH351B-SERIES.jpg","1510-1168-2-ND","SPHWH2L3D30CD4QTJ3","Samsung Semiconductor, Inc.","LED LH351B COOL WHITE 5700K 2SMD",10000,0,"0.68378",2000,1000,"Tape & Reel (TR)","LH351B","White, Cool","5700K","135 lm (120 lm ~ 150 lm)","-","350mA","2.8V","138 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201502/Data_Sheet_LH351B_Rev.4.2a.pdf","http://media.digikey.com/Photos/Samsung%20Photos/LH351B-SERIES.jpg","1510-1168-1-ND","SPHWH2L3D30CD4QTJ3","Samsung Semiconductor, Inc.","LED LH351B COOL WHITE 5700K 2SMD",10907,0,"0.95112",2000,1,"Cut Tape (CT)","LH351B","White, Cool","5700K","135 lm (120 lm ~ 150 lm)","-","350mA","2.8V","138 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201502/Data_Sheet_LH351B_Rev.4.2a.pdf","http://media.digikey.com/Photos/Samsung%20Photos/LH351B-SERIES.jpg","1510-1168-6-ND","SPHWH2L3D30CD4QTJ3","Samsung Semiconductor, Inc.","LED LH351B COOL WHITE 5700K 2SMD",10907,0,"Calculate",2000,1,"Digi-Reel®","LH351B","White, Cool","5700K","135 lm (120 lm ~ 150 lm)","-","350mA","2.8V","138 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0004E5TR-ND","MLEAWT-A1-R250-0004E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 4SMD",6500,0,"0.65702",2000,250,"Tape & Reel (TR)","XLamp® ML-E","White, Neutral","4000K (3750K ~ 4250K)","53 lm","59 lm (57 lm ~ 62 lm)","150mA","3.2V","123 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0004E5CT-ND","MLEAWT-A1-R250-0004E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 4SMD",6553,0,"1.13340",2000,1,"Cut Tape (CT)","XLamp® ML-E","White, Neutral","4000K (3750K ~ 4250K)","53 lm","59 lm (57 lm ~ 62 lm)","150mA","3.2V","123 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XlampMLE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-ML-E.jpg","MLEAWT-A1-R250-0004E5DKR-ND","MLEAWT-A1-R250-0004E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 4SMD",6553,0,"Calculate",2000,1,"Digi-Reel®","XLamp® ML-E","White, Neutral","4000K (3750K ~ 4250K)","53 lm","59 lm (57 lm ~ 62 lm)","150mA","3.2V","123 lm/W","80","175mA","120°","Surface Mount","4-SMD, J-Lead Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMX3S.pdf","http://media.digikey.com/Photos/Cree%20Photos/MX3SWT-A1-0000-000CE5.jpg","MX3SWT-A1-0000-000AE5TR-ND","MX3SWT-A1-0000-000AE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",1400,0,"0.88101",2800,1400,"Tape & Reel (TR)","XLamp® MX-3S","White, Neutral","4000K","-","91 lm (87 lm ~ 94 lm)","115mA","10.7V","74 lm/W","80 (Typ)","175mA","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMX3S.pdf","http://media.digikey.com/Photos/Cree%20Photos/MX3SWT-A1-0000-000CE5.jpg","MX3SWT-A1-0000-000AE5CT-ND","MX3SWT-A1-0000-000AE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",2485,0,"1.24834",2000,1,"Cut Tape (CT)","XLamp® MX-3S","White, Neutral","4000K","-","91 lm (87 lm ~ 94 lm)","115mA","10.7V","74 lm/W","80 (Typ)","175mA","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMX3S.pdf","http://media.digikey.com/Photos/Cree%20Photos/MX3SWT-A1-0000-000CE5.jpg","MX3SWT-A1-0000-000AE5DKR-ND","MX3SWT-A1-0000-000AE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",2485,0,"Calculate",2000,1,"Digi-Reel®","XLamp® MX-3S","White, Neutral","4000K","-","91 lm (87 lm ~ 94 lm)","115mA","10.7V","74 lm/W","80 (Typ)","175mA","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1070-2-ND","SMLK18WBJDW1","Rohm Semiconductor","LED SML COOL WHITE 5000K 4SMD",2000,0,"0.89370",2000,2000,"Tape & Reel (TR)","SML","White, Cool","5000K","-","22 lm (Typ)","90mA","3.9V","63 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1070-1-ND","SMLK18WBJDW1","Rohm Semiconductor","LED SML COOL WHITE 5000K 4SMD",3108,0,"1.07512",2000,1,"Cut Tape (CT)","SML","White, Cool","5000K","-","22 lm (Typ)","90mA","3.9V","63 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://rohmfs.rohm.com/en/products/databook/datasheet/opto/led/chip_mono/smlk1.pdf","http://media.digikey.com/Photos/Rohm%20Photos/SMLK18WBJCW1.jpg","846-1070-6-ND","SMLK18WBJDW1","Rohm Semiconductor","LED SML COOL WHITE 5000K 4SMD",3108,0,"Calculate",2000,1,"Digi-Reel®","SML","White, Cool","5000K","-","22 lm (Typ)","90mA","3.9V","63 lm/W","-","150mA","-","Surface Mount","2-SMD, Flat Lead"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPC.pdf","http://media.digikey.com/Photos/Cree%20Photos/XPCBLU-L1-0000-00W01.jpg","XPCWHT-L1-0000-00A01TR-ND","XPCWHT-L1-0000-00A01","Cree Inc.","LED XLAMP COOL WHITE 70CRI 2SMD",6000,0,"0.91087",2000,1000,"Tape & Reel (TR)","XLamp® XP-C","White, Cool","5000K ~ 10000K","-","91 lm (87 lm ~ 94 lm)","350mA","3.2V","81 lm/W","70 (Typ)","500mA","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPC.pdf","http://media.digikey.com/Photos/Cree%20Photos/XPCBLU-L1-0000-00W01.jpg","XPCWHT-L1-0000-00A01CT-ND","XPCWHT-L1-0000-00A01","Cree Inc.","LED XLAMP COOL WHITE 70CRI 2SMD",6925,0,"1.30508",2000,1,"Cut Tape (CT)","XLamp® XP-C","White, Cool","5000K ~ 10000K","-","91 lm (87 lm ~ 94 lm)","350mA","3.2V","81 lm/W","70 (Typ)","500mA","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPC.pdf","http://media.digikey.com/Photos/Cree%20Photos/XPCBLU-L1-0000-00W01.jpg","XPCWHT-L1-0000-00A01DKR-ND","XPCWHT-L1-0000-00A01","Cree Inc.","LED XLAMP COOL WHITE 70CRI 2SMD",6925,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-C","White, Cool","5000K ~ 10000K","-","91 lm (87 lm ~ 94 lm)","350mA","3.2V","81 lm/W","70 (Typ)","500mA","115°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMX3S.pdf","http://media.digikey.com/Photos/Cree%20Photos/MX3SWT-A1-0000-000CE5.jpg","MX3SWT-A1-0000-000BE5TR-ND","MX3SWT-A1-0000-000BE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",1400,0,"0.91087",2800,1400,"Tape & Reel (TR)","XLamp® MX-3S","White, Neutral","4000K","-","97 lm (94 lm ~ 100 lm)","115mA","10.7V","79 lm/W","80 (Typ)","175mA","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMX3S.pdf","http://media.digikey.com/Photos/Cree%20Photos/MX3SWT-A1-0000-000CE5.jpg","MX3SWT-A1-0000-000BE5CT-ND","MX3SWT-A1-0000-000BE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",1650,0,"1.30508",2000,1,"Cut Tape (CT)","XLamp® MX-3S","White, Neutral","4000K","-","97 lm (94 lm ~ 100 lm)","115mA","10.7V","79 lm/W","80 (Typ)","175mA","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMX3S.pdf","http://media.digikey.com/Photos/Cree%20Photos/MX3SWT-A1-0000-000CE5.jpg","MX3SWT-A1-0000-000BE5DKR-ND","MX3SWT-A1-0000-000BE5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",1650,0,"Calculate",2000,1,"Digi-Reel®","XLamp® MX-3S","White, Neutral","4000K","-","97 lm (94 lm ~ 100 lm)","115mA","10.7V","79 lm/W","80 (Typ)","175mA","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201312/Data_Sheet_LH351A_Rev.009.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPHWHTL3D305E6UPH3.JPG","1510-1065-2-ND","SPHWHTL3D305E6TPJ2","Samsung Semiconductor, Inc.","LED LH351A NEU WHITE 4000K 2SMD",4000,0,"0.99180",2000,1000,"Tape & Reel (TR)","LH351A","White, Neutral","4000K","-","130 lm (120 lm ~ 140 lm)","350mA","2.95V","126 lm/W","80","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201312/Data_Sheet_LH351A_Rev.009.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPHWHTL3D305E6UPH3.JPG","1510-1065-1-ND","SPHWHTL3D305E6TPJ2","Samsung Semiconductor, Inc.","LED LH351A NEU WHITE 4000K 2SMD",4700,0,"1.37960",2000,1,"Cut Tape (CT)","LH351A","White, Neutral","4000K","-","130 lm (120 lm ~ 140 lm)","350mA","2.95V","126 lm/W","80","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.samsung.com/global/business/business-images/led/file/product/lighting/201312/Data_Sheet_LH351A_Rev.009.pdf","http://media.digikey.com/Photos/Samsung%20Photos/SPHWHTL3D305E6UPH3.JPG","1510-1065-6-ND","SPHWHTL3D305E6TPJ2","Samsung Semiconductor, Inc.","LED LH351A NEU WHITE 4000K 2SMD",4700,0,"Calculate",2000,1,"Digi-Reel®","LH351A","White, Neutral","4000K","-","130 lm (120 lm ~ 140 lm)","350mA","2.95V","126 lm/W","80","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMX3.pdf","http://media.digikey.com/photos/Cree%20Photos/MX3AWT-A1-R250-0008E8.jpg","MX3AWT-A1-R250-0008E8TR-ND","MX3AWT-A1-R250-0008E8","Cree Inc.","LED XLAMP WARM WHITE 2700K 2SMD",1500,0,"0.91087",2000,250,"Tape & Reel (TR)","XLamp® MX-3","White, Warm","2700K","-","77 lm (74 lm ~ 81 lm)","350mA","3.7V","59 lm/W","80 (Typ)","500mA","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMX3.pdf","http://media.digikey.com/photos/Cree%20Photos/MX3AWT-A1-R250-0008E8.jpg","MX3AWT-A1-R250-0008E8CT-ND","MX3AWT-A1-R250-0008E8","Cree Inc.","LED XLAMP WARM WHITE 2700K 2SMD",1587,0,"1.57980",2000,1,"Cut Tape (CT)","XLamp® MX-3","White, Warm","2700K","-","77 lm (74 lm ~ 81 lm)","350mA","3.7V","59 lm/W","80 (Typ)","500mA","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
